state	name	kind	lat	lon
OR	Metzger CDP	place	45.4493	-122.7620
OR	Mill City city	place	44.7520	-122.4770
OR	Millersburg city	place	44.6789	-123.0725
OR	Milton-Freewater city	place	45.9340	-118.3910
OR	Milwaukie city	place	45.4448	-122.6208
OR	Mission CDP	place	45.6586	-118.6655
OR	Mitchell city	place	44.5737	-120.1529
OR	Molalla city	place	45.1493	-122.5849
OR	Monmouth city	place	44.8513	-123.2286
OR	Monroe city	place	44.3169	-123.2989
OR	Monument city	place	44.8208	-119.4209
OR	Moro city	place	45.4838	-120.7333
OR	Mosier city	place	45.6850	-121.3982
OR	Mount Angel city	place	45.0695	-122.7972
OR	Mount Hood CDP	place	45.5339	-121.5662
OR	Mount Hood Villages CDP	place	45.3240	-121.9905
OR	Mount Vernon city	place	44.4169	-119.1132
OR	Mulino CDP	place	45.2220	-122.5572
OR	Myrtle Creek city	place	43.0241	-123.2784
OR	Myrtle Point city	place	43.0627	-124.1331
OR	Neahkahnie CDP	place	45.7323	-123.9398
OR	Nehalem city	place	45.7195	-123.8940
OR	Neotsu CDP	place	44.9961	-123.9776
OR	Nesika Beach CDP	place	42.5077	-124.4022
OR	Neskowin CDP	place	45.1208	-123.9763
OR	Netarts CDP	place	45.4356	-123.9344
OR	Newberg city	place	45.3073	-122.9602
OR	New Hope CDP	place	42.3693	-123.3589
OR	New Pine Creek CDP	place	42.0014	-120.3043
OR	Newport city	place	44.6214	-124.0438
OR	North Bend city	place	43.4072	-124.2345
OR	North Plains city	place	45.5975	-122.9947
OR	North Powder city	place	45.0300	-117.9204
OR	Nyssa city	place	43.8779	-116.9956
OR	Oak Grove CDP	place	45.4127	-122.6344
OR	Oak Hills CDP	place	45.5404	-122.8413
OR	Oakland city	place	43.4230	-123.2972
OR	Oakridge city	place	43.7451	-122.4650
OR	Oatfield CDP	place	45.4125	-122.5941
OR	O'Brien CDP	place	42.0799	-123.7046
OR	Oceanside CDP	place	45.4549	-123.9613
OR	Ochoco West CDP	place	44.4033	-120.9208
OR	Odell CDP	place	45.6355	-121.5522
OR	Ontario city	place	44.0253	-116.9774
OR	Oregon City city	place	45.3413	-122.5923
OR	Oregon Shores CDP	place	42.5380	-121.9207
OR	Orient CDP	place	45.4694	-122.3550
OR	Pacific City CDP	place	45.2053	-123.9542
OR	Paisley city	place	42.6925	-120.5453
OR	Parkdale CDP	place	45.5130	-121.5921
OR	Pendleton city	place	45.6755	-118.8195
OR	Peoria CDP	place	44.4507	-123.2043
OR	Philomath city	place	44.5420	-123.3595
OR	Phoenix city	place	42.2748	-122.8153
OR	Pilot Rock city	place	45.4928	-118.8302
OR	Pine Grove CDP	place	45.1135	-121.3553
OR	Pine Hollow CDP	place	45.2352	-121.2837
OR	Pistol River CDP	place	42.2879	-124.3988
OR	Pleasant Valley CDP	place	45.3761	-123.7952
OR	Plush CDP	place	42.4050	-119.8993
OR	Portland city	place	45.5370	-122.6500
OR	Port Orford city	place	42.7493	-124.4981
OR	Powers city	place	42.8850	-124.0762
OR	Prairie City city	place	44.4611	-118.7094
OR	Prescott city	place	46.0476	-122.8871
OR	Prineville city	place	44.2985	-120.8607
OR	Prineville Lake Acres CDP	place	44.1676	-120.7889
OR	Pronghorn CDP	place	44.1881	-121.1817
OR	Prospect CDP	place	42.7547	-122.4711
OR	Rainier city	place	46.0714	-122.9414
OR	Raleigh Hills CDP	place	45.4851	-122.7567
OR	Redmond city	place	44.2607	-121.1824
OR	Redwood CDP	place	42.4209	-123.3928
OR	Reedsport city	place	43.6989	-124.1119
OR	Rhododendron CDP	place	45.3053	-121.8479
OR	Richland city	place	44.7695	-117.1686
OR	Rickreall CDP	place	44.9319	-123.2344
OR	Riddle city	place	42.9542	-123.3645
OR	Rivergrove city	place	45.3852	-122.7335
OR	River Point CDP	place	46.1444	-123.8049
OR	River Road CDP	place	44.0836	-123.1321
OR	Riverside CDP	place	45.6768	-118.7368
OR	Rockaway Beach city	place	45.6170	-123.9389
OR	Rockcreek CDP	place	45.5525	-122.8759
OR	Rocky Point CDP	place	42.4336	-122.1189
OR	Rogue River city	place	42.4355	-123.1682
OR	Roseburg city	place	43.2236	-123.3520
OR	Roseburg North CDP	place	43.2696	-123.3475
OR	Rose Lodge CDP	place	45.0187	-123.8882
OR	Rowena CDP	place	45.6701	-121.2749
OR	Ruch CDP	place	42.2314	-123.0403
OR	Rufus city	place	45.6890	-120.7461
OR	Running Y Ranch CDP	place	42.2733	-121.8750
OR	St. Helens city	place	45.8563	-122.8172
OR	St. Paul city	place	45.2122	-122.9772
OR	Salem city	place	44.9239	-123.0230
OR	Sandy city	place	45.3981	-122.2688
OR	San Marine CDP	place	44.3547	-124.0940
OR	Santa Clara CDP	place	44.1150	-123.1343
OR	Saunders Lake CDP	place	43.5197	-124.2117
OR	Scappoose city	place	45.7581	-122.8731
OR	Scio city	place	44.7043	-122.8511
OR	Scotts Mills city	place	45.0410	-122.6689
OR	Seaside city	place	45.9890	-123.9210
OR	Selma CDP	place	42.2797	-123.6151
OR	Seneca city	place	44.1352	-118.9763
OR	Seventh Mountain CDP	place	44.0043	-121.3837
OR	Shady Cove city	place	42.6053	-122.8194
OR	Shaniko city	place	45.0037	-120.7522
OR	Shedd CDP	place	44.4580	-123.1119
OR	Sheridan city	place	45.0959	-123.3981
OR	Sherwood city	place	45.3595	-122.8422
OR	Siletz city	place	44.7218	-123.9187
OR	Silver Lake CDP	place	43.1264	-121.0495
OR	Silverton city	place	45.0034	-122.7809
OR	Sisters city	place	44.2924	-121.5530
OR	Sodaville city	place	44.4830	-122.8691
OR	South Lebanon CDP	place	44.5064	-122.9006
OR	Sportsmans Park CDP	place	45.2195	-121.3956
OR	Sprague River CDP	place	42.4566	-121.5021
OR	Spray town	place	44.8331	-119.7941
OR	Springfield city	place	44.0537	-122.9809
OR	Stafford CDP	place	45.3826	-122.6765
OR	Stanfield city	place	45.7822	-119.2161
OR	Stayton city	place	44.8055	-122.7998
OR	Sublimity city	place	44.8294	-122.7923
OR	Summerville town	place	45.4897	-118.0041
OR	Summit CDP	place	44.6360	-123.5767
OR	Sumpter city	place	44.7435	-118.1975
OR	Sunriver CDP	place	43.8821	-121.4350
OR	Sutherlin city	place	43.3862	-123.3227
OR	Svensen CDP	place	46.1564	-123.6554
OR	Sweet Home city	place	44.4040	-122.7015
OR	Takilma CDP	place	42.0408	-123.6223
OR	Talent city	place	42.2405	-122.7812
OR	Tangent city	place	44.5476	-123.1108
OR	Terrebonne CDP	place	44.3533	-121.1808
OR	Tetherow CDP	place	44.0389	-121.3665
OR	The Dalles city	place	45.5984	-121.1524
OR	Three Rivers CDP	place	43.8366	-121.4646
OR	Tigard city	place	45.4229	-122.7844
OR	Tillamook city	place	45.4561	-123.8331
OR	Toledo city	place	44.6197	-123.9337
OR	Trail CDP	place	42.6665	-122.8128
OR	Trent CDP	place	43.9436	-122.8578
OR	Tri-City CDP	place	42.9893	-123.2999
OR	Troutdale city	place	45.5392	-122.3927
OR	Tualatin city	place	45.3769	-122.7747
OR	Tumalo CDP	place	44.1561	-121.3280
OR	Turner city	place	44.8485	-122.9513
OR	Tutuilla CDP	place	45.6142	-118.7065
OR	Tygh Valley CDP	place	45.2418	-121.1693
OR	Ukiah city	place	45.1347	-118.9332
OR	Umapine CDP	place	45.9759	-118.5009
OR	Umatilla city	place	45.9176	-119.3320
OR	Union city	place	45.2089	-117.8679
OR	Unity city	place	44.4516	-118.1863
OR	Vale city	place	43.9840	-117.2422
OR	Veneta city	place	44.0472	-123.3513
OR	Vernonia city	place	45.8640	-123.1836
OR	Waldport city	place	44.4184	-124.0662
OR	Wallowa city	place	45.5703	-117.5286
OR	Wallowa Lake CDP	place	45.3005	-117.2152
OR	Wamic CDP	place	45.2256	-121.2927
OR	Warm Springs CDP	place	44.7913	-121.2477
OR	Warren CDP	place	45.8160	-122.8827
OR	Warrenton city	place	46.1731	-123.9297
OR	Wasco city	place	45.5917	-120.6975
OR	Waterloo town	place	44.4947	-122.8243
OR	Wedderburn CDP	place	42.4342	-124.4201
OR	Westfir city	place	43.7579	-122.5031
OR	West Haven-Sylvan CDP	place	45.5164	-122.7654
OR	West Linn city	place	45.3666	-122.6389
OR	Weston city	place	45.8152	-118.4257
OR	Westport CDP	place	46.1304	-123.3714
OR	West Scio CDP	place	44.7098	-122.8812
OR	West Slope CDP	place	45.4962	-122.7730
OR	Wheeler city	place	45.6873	-123.8871
OR	White City CDP	place	42.4317	-122.8322
OR	Willamina city	place	45.0786	-123.4849
OR	Williams CDP	place	42.2194	-123.2922
OR	Wilsonville city	place	45.3113	-122.7709
OR	Wimer CDP	place	42.5525	-123.1459
OR	Winchester Bay CDP	place	43.6700	-124.1869
OR	Winston city	place	43.1201	-123.4245
OR	Woodburn city	place	45.1472	-122.8612
OR	Wood Village city	place	45.5358	-122.4205
OR	Yachats city	place	44.3118	-124.1014
OR	Yamhill city	place	45.3408	-123.1845
OR	Yoncalla city	place	43.6002	-123.2924
PA	Aaronsburg CDP	place	40.9042	-77.4513
PA	Aaronsburg CDP	place	40.0108	-80.0009
PA	Abbottstown borough	place	39.8818	-76.9928
PA	Ackermanville CDP	place	40.8340	-75.2265
PA	Acosta CDP	place	40.1100	-79.0699
PA	Adamsburg borough	place	40.3124	-79.6543
PA	Adamstown borough	place	40.2445	-76.0647
PA	Adamsville CDP	place	41.5111	-80.3715
PA	Addison borough	place	39.7452	-79.3343
PA	Akron borough	place	40.1578	-76.2034
PA	Alba borough	place	41.7059	-76.8276
PA	Albion borough	place	41.8900	-80.3648
PA	Albrightsville CDP	place	41.0117	-75.6068
PA	Alburtis borough	place	40.5066	-75.6002
PA	Aldan borough	place	39.9224	-75.2881
PA	Alexandria borough	place	40.5584	-78.0999
PA	Alfarata CDP	place	40.6619	-77.4559
PA	Aliquippa city	place	40.6158	-80.2552
PA	Alleghenyville CDP	place	40.2341	-75.9776
PA	Allenport CDP	place	40.3676	-77.8741
PA	Allenport borough	place	40.0888	-79.8594
PA	Allensville CDP	place	40.5293	-77.8112
PA	Allentown city	place	40.5936	-75.4784
PA	Allenwood CDP	place	41.1081	-76.8982
PA	Allison CDP	place	39.9853	-79.8731
PA	Allison Park CDP	place	40.5730	-79.9603
PA	Allport CDP	place	40.9665	-78.2049
PA	Almedia CDP	place	41.0143	-76.3846
PA	Alsace Manor CDP	place	40.3972	-75.8557
PA	Altamont CDP	place	40.7850	-76.2169
PA	Altoona city	place	40.5081	-78.4011
PA	Alverda CDP	place	40.6345	-78.8584
PA	Ambler borough	place	40.1564	-75.2215
PA	Ambridge borough	place	40.5916	-80.2269
PA	Ambridge Heights CDP	place	40.5928	-80.2141
PA	Amity Gardens CDP	place	40.2694	-75.7308
PA	Ancient Oaks CDP	place	40.5361	-75.5858
PA	Andalusia CDP	place	40.0683	-74.9721
PA	Annville CDP	place	40.3325	-76.5077
PA	Apollo borough	place	40.5850	-79.5647
PA	Applewold borough	place	40.8082	-79.5220
PA	Arcadia University CDP	place	40.0915	-75.1652
PA	Archbald borough	place	41.5064	-75.5505
PA	Ardmore CDP	place	40.0032	-75.2947
PA	Arendtsville borough	place	39.9233	-77.2999
PA	Aristes CDP	place	40.8144	-76.3368
PA	Arlington Heights CDP	place	41.0001	-75.2083
PA	Armagh borough	place	40.4536	-79.0325
PA	Arnold city	place	40.5789	-79.7653
PA	Arnold City CDP	place	40.1173	-79.8226
PA	Arnot CDP	place	41.6616	-77.1222
PA	Arona borough	place	40.2682	-79.6554
PA	Ashland borough	place	40.7811	-76.3450
PA	Ashley borough	place	41.2127	-75.8994
PA	Ashville borough	place	40.5600	-78.5473
PA	Aspers CDP	place	39.9787	-77.2273
PA	Aspinwall borough	place	40.4928	-79.9031
PA	Atglen borough	place	39.9475	-75.9750
PA	Athens borough	place	41.9375	-76.5140
PA	Atkinson Mills CDP	place	40.4493	-77.8034
PA	Atlantic CDP	place	41.5053	-80.3406
PA	Atlas CDP	place	40.7974	-76.4283
PA	Atlasburg CDP	place	40.3435	-80.3803
PA	Atwood borough	place	40.7515	-79.2521
PA	Auburn borough	place	40.5954	-76.0972
PA	Audubon CDP	place	40.1303	-75.4280
PA	Austin borough	place	41.6373	-78.0903
PA	Avalon borough	place	40.5012	-80.0685
PA	Avella CDP	place	40.2737	-80.4672
PA	Avis borough	place	41.1857	-77.3165
PA	Avoca borough	place	41.3382	-75.7422
PA	Avon CDP	place	40.3426	-76.3793
PA	Avondale borough	place	39.8262	-75.7813
PA	Avonia CDP	place	42.0485	-80.2836
PA	Avonmore borough	place	40.5271	-79.4698
PA	Baden borough	place	40.6397	-80.2225
PA	Baidland CDP	place	40.1887	-79.9550
PA	Baileyville CDP	place	40.7121	-77.9961
PA	Bainbridge CDP	place	40.0898	-76.6551
PA	Bairdford CDP	place	40.6279	-79.8813
PA	Bakerstown CDP	place	40.6538	-79.9395
PA	Bala Cynwyd CDP	place	40.0116	-75.2279
PA	Bald Eagle CDP	place	40.7195	-78.1872
PA	Baldwin borough	place	40.3806	-79.9452
PA	Bally borough	place	40.4004	-75.5876
PA	Bangor borough	place	40.8680	-75.2085
PA	Barkeyville borough	place	41.1966	-79.9826
PA	Barrville CDP	place	40.6682	-77.6822
PA	Bath borough	place	40.7292	-75.3906
PA	Baumstown CDP	place	40.2773	-75.8119
PA	Beallsville borough	place	40.0619	-80.0302
PA	Bear Creek Village borough	place	41.1860	-75.7540
PA	Bear Lake borough	place	41.9934	-79.5013
PA	Bear Rocks CDP	place	40.1275	-79.4636
PA	Beaver borough	place	40.6935	-80.3076
PA	Beaverdale CDP	place	40.3260	-78.6980
PA	Beaver Falls city	place	40.7594	-80.3226
PA	Beaver Meadows borough	place	40.9299	-75.9131
PA	Beaver Springs CDP	place	40.7448	-77.2162
PA	Beavertown CDP	place	40.3736	-78.2371
PA	Beavertown borough	place	40.7497	-77.1710
PA	Bechtelsville borough	place	40.3702	-75.6308
PA	Bedford borough	place	40.0151	-78.5030
PA	Beech Creek borough	place	41.0727	-77.5804
PA	Beech Mountain Lakes CDP	place	41.0438	-75.9318
PA	Belfast CDP	place	40.7821	-75.2743
PA	Bell Acres borough	place	40.5898	-80.1738
PA	Bellefonte borough	place	40.9142	-77.7682
PA	Belle Vernon borough	place	40.1234	-79.8620
PA	Belleville CDP	place	40.6066	-77.7198
PA	Bellevue borough	place	40.4939	-80.0553
PA	Bellwood borough	place	40.6007	-78.3333
PA	Belmont CDP	place	40.2813	-78.8846
PA	Belsano CDP	place	40.5198	-78.8711
PA	Ben Avon borough	place	40.5052	-80.0821
PA	Ben Avon Heights borough	place	40.5125	-80.0731
PA	Bendersville borough	place	39.9813	-77.2493
PA	Benson borough	place	40.2027	-78.9293
PA	Bentleyville borough	place	40.1178	-80.0044
PA	Benton borough	place	41.1957	-76.3843
PA	Berlin borough	place	39.9215	-78.9509
PA	Bernville borough	place	40.4338	-76.1112
PA	Berrysburg borough	place	40.6029	-76.8101
PA	Berwick borough	place	41.0550	-76.2510
PA	Berwyn CDP	place	40.0388	-75.4421
PA	Bessemer borough	place	40.9772	-80.4887
PA	Bethany borough	place	41.6144	-75.2885
PA	Bethel CDP	place	40.4765	-76.2880
PA	Bethel Park municipality	place	40.3238	-80.0364
PA	Bethlehem city	place	40.6264	-75.3679
PA	Beurys Lake CDP	place	40.7178	-76.3799
PA	Big Bass Lake CDP	place	41.2497	-75.4797
PA	Big Beaver borough	place	40.8226	-80.3577
PA	Bigler CDP	place	40.9875	-78.3093
PA	Biglerville borough	place	39.9295	-77.2468
PA	Big Run borough	place	40.9707	-78.8774
PA	Birchwood Lakes CDP	place	41.2509	-74.9107
PA	Bird-in-Hand CDP	place	40.0367	-76.1895
PA	Birdsboro borough	place	40.2623	-75.8101
PA	Birmingham borough	place	40.6472	-78.1957
PA	Black Lick CDP	place	40.4691	-79.1881
PA	Blain borough	place	40.3365	-77.5124
PA	Blain City CDP	place	40.7569	-78.5311
PA	Blaine Hill CDP	place	40.2741	-79.8745
PA	Blairsville borough	place	40.4325	-79.2599
PA	Blakely borough	place	41.4859	-75.6013
PA	Blanchard CDP	place	41.0670	-77.6059
PA	Blandburg CDP	place	40.6837	-78.4158
PA	Blandon CDP	place	40.4451	-75.8795
PA	Blawnox borough	place	40.4933	-79.8593
PA	Bloomfield borough	place	40.4189	-77.1890
PA	Blooming Glen CDP	place	40.3681	-75.2405
PA	Blooming Valley borough	place	41.6770	-80.0309
PA	Bloomsburg town	place	41.0027	-76.4566
PA	Blossburg borough	place	41.6795	-77.0690
PA	Blue Ball CDP	place	40.1113	-76.0551
PA	Blue Bell CDP	place	40.1474	-75.2687
PA	Blue Knob CDP	place	40.3529	-78.5532
PA	Blue Ridge Summit CDP	place	39.7256	-77.4688
PA	Boalsburg CDP	place	40.7780	-77.7744
PA	Bobtown CDP	place	39.7603	-79.9848
PA	Boiling Springs CDP	place	40.1593	-77.1399
PA	Bolivar borough	place	40.3950	-79.1521
PA	Bonneauville borough	place	39.8104	-77.1363
PA	Boothwyn CDP	place	39.8357	-75.4453
PA	Boston CDP	place	40.3117	-79.8235
PA	Boswell borough	place	40.1615	-79.0275
PA	Bowers CDP	place	40.4859	-75.7432
PA	Bowmanstown borough	place	40.8014	-75.6611
PA	Bowmansville CDP	place	40.2017	-76.0210
PA	Boyers CDP	place	41.1075	-79.9009
PA	Boyertown borough	place	40.3323	-75.6375
PA	Brackenridge borough	place	40.6080	-79.7400
PA	Braddock borough	place	40.4017	-79.8686
PA	Braddock Hills borough	place	40.4146	-79.8613
PA	Bradenville CDP	place	40.3236	-79.3403
PA	Bradford city	place	41.9610	-78.6409
PA	Bradford Woods borough	place	40.6369	-80.0809
PA	Branchdale CDP	place	40.6732	-76.3222
PA	Brandonville CDP	place	40.8601	-76.1689
PA	Brave CDP	place	39.7256	-80.2602
PA	Breinigsville CDP	place	40.5389	-75.6348
PA	Brentwood borough	place	40.3734	-79.9758
PA	Bressler CDP	place	40.2319	-76.8190
PA	Briar Creek borough	place	41.0492	-76.2840
PA	Brickerville CDP	place	40.2268	-76.2865
PA	Bridgeport borough	place	40.1041	-75.3435
PA	Bridgeville borough	place	40.3582	-80.1076
PA	Bridgewater borough	place	40.7051	-80.3004
PA	Brisbin borough	place	40.8385	-78.3512
PA	Bristol borough	place	40.1028	-74.8523
PA	Brittany Farms-The Highlands CDP	place	40.2685	-75.2166
PA	Broad Top City borough	place	40.2012	-78.1406
PA	Brockton CDP	place	40.7508	-76.0676
PA	Brockway borough	place	41.2471	-78.7924
PA	Brodheadsville CDP	place	40.9284	-75.4019
PA	Brookhaven borough	place	39.8711	-75.3913
PA	Brooks Mill CDP	place	40.3738	-78.4234
PA	Brookville borough	place	41.1617	-79.0827
PA	Broomall CDP	place	39.9688	-75.3541
PA	Browndale CDP	place	41.6549	-75.4557
PA	Brownstown borough	place	40.3334	-78.9373
PA	Brownstown CDP	place	40.1271	-76.2182
PA	Brownsville borough	place	40.0189	-79.8900
PA	Browntown CDP	place	41.3139	-75.7827
PA	Bruin borough	place	41.0544	-79.7273
PA	Bryn Athyn borough	place	40.1411	-75.0674
PA	Bryn Mawr CDP	place	40.0208	-75.3162
PA	Buckhorn CDP	place	41.0204	-76.4932
PA	Buck Run CDP	place	40.7067	-76.3214
PA	Buena Vista CDP	place	40.2777	-79.8005
PA	Buffington CDP	place	39.9300	-79.8391
PA	Bulger CDP	place	40.3766	-80.3230
PA	Bunola CDP	place	40.2336	-79.9505
PA	Burgettstown borough	place	40.3813	-80.3926
PA	Burlington borough	place	41.7841	-76.6073
PA	Burnham borough	place	40.6343	-77.5630
PA	Burnside borough	place	40.8124	-78.7980
PA	Burnt Cabins CDP	place	40.0780	-77.8981
PA	Butler city	place	40.8616	-79.8962
PA	Byrnedale CDP	place	41.2927	-78.5023
PA	Cairnbrook CDP	place	40.1246	-78.8189
PA	California borough	place	40.0667	-79.9120
PA	Callensburg borough	place	41.1257	-79.5577
PA	Callery borough	place	40.7394	-80.0380
PA	Callimont borough	place	39.8012	-78.9216
PA	Caln CDP	place	39.9971	-75.7829
PA	Calumet CDP	place	40.2189	-79.4892
PA	Cambridge CDP	place	40.0810	-75.9435
PA	Cambridge Springs borough	place	41.8020	-80.0598
PA	Campbelltown CDP	place	40.2760	-76.5829
PA	Camp Hill borough	place	40.2422	-76.9274
PA	Canadohta Lake CDP	place	41.8115	-79.8358
PA	Canan Station CDP	place	40.4627	-78.4320
PA	Canoe Creek CDP	place	40.4736	-78.2790
PA	Canonsburg borough	place	40.2642	-80.1868
PA	Canton borough	place	41.6571	-76.8527
PA	Carbondale city	place	41.5714	-75.5048
PA	Carlisle borough	place	40.2000	-77.2041
PA	Carlisle Barracks CDP	place	40.2098	-77.1727
PA	Carmichaels borough	place	39.8976	-79.9750
PA	Carnegie borough	place	40.4080	-80.0860
PA	Carnot-Moon CDP	place	40.5187	-80.2177
PA	Carrolltown borough	place	40.6045	-78.7070
PA	Carroll Valley borough	place	39.7502	-77.3869
PA	Carson Valley CDP	place	40.4491	-78.4486
PA	Casanova CDP	place	40.9556	-78.1585
PA	Cashtown CDP	place	39.8844	-77.3507
PA	Cassandra borough	place	40.4086	-78.6407
PA	Casselman borough	place	39.8854	-79.2107
PA	Cassville borough	place	40.2928	-78.0272
PA	Castanea CDP	place	41.1171	-77.4270
PA	Castle Shannon borough	place	40.3664	-80.0195
PA	Catasauqua borough	place	40.6538	-75.4610
PA	Catawissa borough	place	40.9531	-76.4599
PA	Cecil-Bishop CDP	place	40.3185	-80.1919
PA	Cedar Crest CDP	place	40.3966	-77.8857
PA	Cementon CDP	place	40.6875	-75.5178
PA	Centerport borough	place	40.4859	-76.0044
PA	Centerville borough	place	41.7389	-79.7610
PA	Centerville borough	place	40.0325	-79.9595
PA	Central City borough	place	40.1096	-78.8043
PA	Centralia borough	place	40.8045	-76.3440
PA	Centre Hall borough	place	40.8447	-77.6851
PA	Cetronia CDP	place	40.5857	-75.5438
PA	Chadds Ford CDP	place	39.8759	-75.6082
PA	Chalfant borough	place	40.4101	-79.8386
PA	Chalfont borough	place	40.2890	-75.2096
PA	Chalkhill CDP	place	39.8478	-79.6182
PA	Chambersburg borough	place	39.9314	-77.6556
PA	Chapman borough	place	40.7600	-75.4006
PA	Charleroi borough	place	40.1379	-79.8998
PA	Charlottsville CDP	place	40.6457	-78.2754
PA	Chase CDP	place	41.2806	-75.9644
PA	Cheltenham Village CDP	place	40.0631	-75.0935
PA	Cherry Tree borough	place	40.7257	-78.8125
PA	Cherry Valley borough	place	41.1594	-79.8012
PA	Cherryville CDP	place	40.7566	-75.5325
PA	Chester city	place	39.8456	-75.3719
PA	Chesterbrook CDP	place	40.0704	-75.4551
PA	Chester Heights borough	place	39.8926	-75.4690
PA	Chester Hill borough	place	40.8910	-78.2307
PA	Chestnut Hill CDP	place	40.7228	-75.2072
PA	Chest Springs borough	place	40.5781	-78.6105
PA	Cheswick borough	place	40.5430	-79.8010
PA	Chevy Chase Heights CDP	place	40.6404	-79.1456
PA	Chewton CDP	place	40.8976	-80.3185
PA	Cheyney University CDP	place	39.9342	-75.5306
PA	Chicora borough	place	40.9525	-79.7391
PA	Chinchilla CDP	place	41.4858	-75.6665
PA	Christiana borough	place	39.9545	-75.9973
PA	Church Hill CDP	place	40.6926	-77.5949
PA	Churchill borough	place	40.4388	-79.8416
PA	Churchtown CDP	place	40.1393	-75.9532
PA	Churchville CDP	place	40.1945	-75.0018
PA	Clairton city	place	40.2967	-79.8890
PA	Clappertown CDP	place	40.4027	-78.2778
PA	Clarence CDP	place	41.0463	-77.9503
PA	Clarendon borough	place	41.7806	-79.0940
PA	Clarion borough	place	41.2094	-79.3801
PA	Clark borough	place	41.2877	-80.4047
PA	Clarks Green borough	place	41.5009	-75.6953
PA	Clarks Summit borough	place	41.4902	-75.7065
PA	Clarksville borough	place	39.9744	-80.0439
PA	Clay CDP	place	40.2190	-76.2390
PA	Claysburg CDP	place	40.2914	-78.4514
PA	Claysville borough	place	40.1206	-80.4133
PA	Clearfield borough	place	41.0215	-78.4394
